category,total_attempts,cc,version,patch_number,waves,items,segment_id,segment_name,attempt_id,attempt_started,attempt_ended,attempt_real_time,attempt_game_time,segment_real_time,segment_game_time,best_segment_real_time,best_segment_game_time,breaks,individual_cup
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,14,rPPS,1,2023-07-07T02:50:43Z,2023-07-07T03:28:59Z,2296.1247,NA,159.568799999,NA,159.126599999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,15,rGV,1,2023-07-07T02:50:43Z,2023-07-07T03:28:59Z,2296.1247,NA,152.090200001,NA,150.999800001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,16,rRRd,1,2023-07-07T02:50:43Z,2023-07-07T03:28:59Z,2296.1247,NA,110.834499999,NA,110.834499999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,1,rMMM,2,2023-07-08T01:44:10Z,2023-07-08T01:53:31Z,NA,NA,112.83310000099999,NA,110.7895,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,2,rMC,2,2023-07-08T01:44:10Z,2023-07-08T01:53:31Z,NA,NA,119.3743,NA,118.657100001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,1,rMMM,3,2023-07-08T01:56:22Z,2023-07-08T02:21:49Z,NA,NA,112.433099999,NA,110.7895,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,2,rMC,3,2023-07-08T01:56:22Z,2023-07-08T02:21:49Z,NA,NA,119.9108,NA,118.657100001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,3,rCCB,3,2023-07-08T01:56:22Z,2023-07-08T02:21:49Z,NA,NA,143.769300001,NA,142.756400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,4,rTT,3,2023-07-08T01:56:22Z,2023-07-08T02:21:49Z,NA,NA,139.34550000000002,NA,139.20929999999998,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,5,rDDD,3,2023-07-08T01:56:22Z,2023-07-08T02:21:49Z,NA,NA,163.248899999,NA,158.106899999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,6,rDP3,3,2023-07-08T01:56:22Z,2023-07-08T02:21:49Z,NA,NA,113.1308,NA,113.1308,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,7,rRRy,3,2023-07-08T01:56:22Z,2023-07-08T02:21:49Z,NA,NA,153.264100001,NA,152.5591,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,8,rDKJ,3,2023-07-08T01:56:22Z,2023-07-08T02:21:49Z,NA,NA,159.269399999,NA,157.954299999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,9,rWS,3,2023-07-08T01:56:22Z,2023-07-08T02:21:49Z,NA,NA,152.21699999999998,NA,149.493200001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,1,rMMM,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,112.487599999,NA,110.7895,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,2,rMC,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,118.657100001,NA,118.657100001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,3,rCCB,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,143.3168,NA,142.756400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,4,rTT,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,139.8249,NA,139.20929999999998,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,5,rDDD,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,160.8573,NA,158.106899999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,6,rDP3,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,117.31959999899999,NA,113.1308,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,7,rRRy,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,153.419200001,NA,152.5591,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,8,rDKJ,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,157.954299999,NA,157.954299999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,9,rWS,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,150.973200001,NA,149.493200001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,10,rSL,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,149.972599999,NA,146.598299999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,11,rMP,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,156.0645,NA,153.758699999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,12,rYV,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,155.580100001,NA,154.458400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,13,rTTC,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,144.406299999,NA,140.662600001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,14,rPPS,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,159.6001,NA,159.126599999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,15,rGV,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,150.999800001,NA,150.999800001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,16,rRRd,4,2023-07-08T02:22:27Z,2023-07-08T03:00:37Z,2290.3487,NA,118.9153,NA,110.834499999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,1,rMMM,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,113.2817,NA,110.7895,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,2,rMC,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,119.4631,NA,118.657100001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,3,rCCB,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,142.91570000000002,NA,142.756400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,4,rTT,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,139.4675,NA,139.20929999999998,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,5,rDDD,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,158.3203,NA,158.106899999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,6,rDP3,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,115.50430000099999,NA,113.1308,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,7,rRRy,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,153.405199999,NA,152.5591,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,8,rDKJ,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,158.014600001,NA,157.954299999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,9,rWS,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,151.193099999,NA,149.493200001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,10,rSL,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,146.8605,NA,146.598299999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,11,rMP,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,157.68630000000002,NA,153.758699999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,12,rYV,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,155.0947,NA,154.458400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,13,rTTC,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,140.662600001,NA,140.662600001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,14,rPPS,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,159.126599999,NA,159.126599999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,15,rGV,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,153.097200001,NA,150.999800001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,16,rRRd,5,2023-07-08T18:31:09Z,2023-07-08T19:09:06Z,2276.9607,NA,112.867299999,NA,110.834499999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,1,rMMM,6,2023-07-08T22:46:11Z,2023-07-08T23:10:29Z,NA,NA,111.054599999,NA,110.7895,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,2,rMC,6,2023-07-08T22:46:11Z,2023-07-08T23:10:29Z,NA,NA,118.957900001,NA,118.657100001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,3,rCCB,6,2023-07-08T22:46:11Z,2023-07-08T23:10:29Z,NA,NA,143.741899999,NA,142.756400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,4,rTT,6,2023-07-08T22:46:11Z,2023-07-08T23:10:29Z,NA,NA,142.100600001,NA,139.20929999999998,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,5,rDDD,6,2023-07-08T22:46:11Z,2023-07-08T23:10:29Z,NA,NA,159.722599999,NA,158.106899999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,6,rDP3,6,2023-07-08T22:46:11Z,2023-07-08T23:10:29Z,NA,NA,113.77770000000001,NA,113.1308,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,7,rRRy,6,2023-07-08T22:46:11Z,2023-07-08T23:10:29Z,NA,NA,152.9866,NA,152.5591,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,8,rDKJ,6,2023-07-08T22:46:11Z,2023-07-08T23:10:29Z,NA,NA,159.3512,NA,157.954299999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,9,rWS,6,2023-07-08T22:46:11Z,2023-07-08T23:10:29Z,NA,NA,151.490900001,NA,149.493200001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,10,rSL,6,2023-07-08T22:46:11Z,2023-07-08T23:10:29Z,NA,NA,148.132099999,NA,146.598299999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,1,rMMM,7,2023-07-09T22:09:09Z,2023-07-09T22:22:01Z,NA,NA,111.2119,NA,110.7895,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,2,rMC,7,2023-07-09T22:09:09Z,2023-07-09T22:22:01Z,NA,NA,120.5149,NA,118.657100001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,3,rCCB,7,2023-07-09T22:09:09Z,2023-07-09T22:22:01Z,NA,NA,144.1492,NA,142.756400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,4,rTT,7,2023-07-09T22:09:09Z,2023-07-09T22:22:01Z,NA,NA,139.20929999999998,NA,139.20929999999998,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,5,rDDD,7,2023-07-09T22:09:09Z,2023-07-09T22:22:01Z,NA,NA,158.106899999,NA,158.106899999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,1,rMMM,8,2023-07-12T01:16:58Z,2023-07-12T01:49:48Z,NA,NA,111.270200001,NA,110.7895,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,2,rMC,8,2023-07-12T01:16:58Z,2023-07-12T01:49:48Z,NA,NA,119.5399,NA,118.657100001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,3,rCCB,8,2023-07-12T01:16:58Z,2023-07-12T01:49:48Z,NA,NA,145.858999999,NA,142.756400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,4,rTT,8,2023-07-12T01:16:58Z,2023-07-12T01:49:48Z,NA,NA,139.558600001,NA,139.20929999999998,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,5,rDDD,8,2023-07-12T01:16:58Z,2023-07-12T01:49:48Z,NA,NA,158.4652,NA,158.106899999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,6,rDP3,8,2023-07-12T01:16:58Z,2023-07-12T01:49:48Z,NA,NA,114.4845,NA,113.1308,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,7,rRRy,8,2023-07-12T01:16:58Z,2023-07-12T01:49:48Z,NA,NA,154.0685,NA,152.5591,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,8,rDKJ,8,2023-07-12T01:16:58Z,2023-07-12T01:49:48Z,NA,NA,158.811599999,NA,157.954299999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,9,rWS,8,2023-07-12T01:16:58Z,2023-07-12T01:49:48Z,NA,NA,152.16660000000002,NA,149.493200001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,10,rSL,8,2023-07-12T01:16:58Z,2023-07-12T01:49:48Z,NA,NA,149.074500001,NA,146.598299999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,11,rMP,8,2023-07-12T01:16:58Z,2023-07-12T01:49:48Z,NA,NA,153.758699999,NA,153.758699999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,12,rYV,8,2023-07-12T01:16:58Z,2023-07-12T01:49:48Z,NA,NA,155.023600001,NA,154.458400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,13,rTTC,8,2023-07-12T01:16:58Z,2023-07-12T01:49:48Z,NA,NA,145.6218,NA,140.662600001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,1,rMMM,9,2023-07-15T22:00:25Z,2023-07-15T22:26:27Z,NA,NA,111.729099999,NA,110.7895,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,2,rMC,9,2023-07-15T22:00:25Z,2023-07-15T22:26:27Z,NA,NA,119.189900001,NA,118.657100001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,3,rCCB,9,2023-07-15T22:00:25Z,2023-07-15T22:26:27Z,NA,NA,143.8453,NA,142.756400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,4,rTT,9,2023-07-15T22:00:25Z,2023-07-15T22:26:27Z,NA,NA,140.3646,NA,139.20929999999998,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,5,rDDD,9,2023-07-15T22:00:25Z,2023-07-15T22:26:27Z,NA,NA,159.685199999,NA,158.106899999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,6,rDP3,9,2023-07-15T22:00:25Z,2023-07-15T22:26:27Z,NA,NA,114.08910000099999,NA,113.1308,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,7,rRRy,9,2023-07-15T22:00:25Z,2023-07-15T22:26:27Z,NA,NA,153.406699999,NA,152.5591,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,8,rDKJ,9,2023-07-15T22:00:25Z,2023-07-15T22:26:27Z,NA,NA,160.0582,NA,157.954299999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,9,rWS,9,2023-07-15T22:00:25Z,2023-07-15T22:26:27Z,NA,NA,149.493200001,NA,149.493200001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,10,rSL,9,2023-07-15T22:00:25Z,2023-07-15T22:26:27Z,NA,NA,146.598299999,NA,146.598299999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,11,rMP,9,2023-07-15T22:00:25Z,2023-07-15T22:26:27Z,NA,NA,159.634900001,NA,153.758699999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,1,rMMM,10,2023-07-16T17:07:16Z,2023-07-16T17:15:06Z,NA,NA,111.2886,NA,110.7895,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,2,rMC,10,2023-07-16T17:07:16Z,2023-07-16T17:15:06Z,NA,NA,119.12989999999999,NA,118.657100001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,3,rCCB,10,2023-07-16T17:07:16Z,2023-07-16T17:15:06Z,NA,NA,144.6408,NA,142.756400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,NA,NA,11,2023-07-16T17:24:17Z,2023-07-16T17:25:06Z,NA,NA,NA,NA,NA,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,1,rMMM,12,2023-07-16T17:25:48Z,2023-07-16T17:32:38Z,NA,NA,111.50140000100001,NA,110.7895,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,2,rMC,12,2023-07-16T17:25:48Z,2023-07-16T17:32:38Z,NA,NA,120.0117,NA,118.657100001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,3,rCCB,12,2023-07-16T17:25:48Z,2023-07-16T17:32:38Z,NA,NA,144.1667,NA,142.756400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,1,rMMM,13,2023-07-16T17:34:02Z,2023-07-16T17:41:12Z,NA,NA,111.4371,NA,110.7895,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,2,rMC,13,2023-07-16T17:34:02Z,2023-07-16T17:41:12Z,NA,NA,119.48140000000001,NA,118.657100001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,3,rCCB,13,2023-07-16T17:34:02Z,2023-07-16T17:41:12Z,NA,NA,144.12369999999999,NA,142.756400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,1,rMMM,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,110.7895,NA,110.7895,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,2,rMC,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,119.1345,NA,118.657100001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,3,rCCB,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,143.3127,NA,142.756400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,4,rTT,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,139.9786,NA,139.20929999999998,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,5,rDDD,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,159.6812,NA,158.106899999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,6,rDP3,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,119.07820000000001,NA,113.1308,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,7,rRRy,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,152.5591,NA,152.5591,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,8,rDKJ,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,159.2518,NA,157.954299999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,9,rWS,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,152.1757,NA,149.493200001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,10,rSL,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,146.9042,NA,146.598299999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,11,rMP,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,154.904399999,NA,153.758699999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,12,rYV,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,154.458400001,NA,154.458400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,13,rTTC,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,141.329599999,NA,140.662600001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,14,rPPS,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,159.992300001,NA,159.126599999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,15,rGV,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,153.15030000000002,NA,150.999800001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,16,rRRd,14,2023-07-16T17:54:20Z,2023-07-16T18:32:19Z,2279.4137,NA,112.7132,NA,110.834499999,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,1,rMMM,15,2023-07-25T23:17:01Z,2023-07-25T23:29:54Z,NA,NA,112.34359999899999,NA,110.7895,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,2,rMC,15,2023-07-25T23:17:01Z,2023-07-25T23:29:54Z,NA,NA,121.7315,NA,118.657100001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,3,rCCB,15,2023-07-25T23:17:01Z,2023-07-25T23:29:54Z,NA,NA,142.756400001,NA,142.756400001,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,4,rTT,15,2023-07-25T23:17:01Z,2023-07-25T23:29:54Z,NA,NA,139.5074,NA,139.20929999999998,NA,NA,NA
Retro Tracks,15,150cc,Digital,2.3.0+,NA,No Items,5,rDDD,15,2023-07-25T23:17:01Z,2023-07-25T23:29:54Z,NA,NA,160.127,NA,158.106899999,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,1,bPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,2,bTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,3,bChM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,4,bCoM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,5,bTB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,6,bSR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,7,bSG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,8,bNH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,9,bNYM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,10,bMC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,11,bKD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,12,bWP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,13,bSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,14,bSL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,15,bMG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 Tracks (DLC),0,150cc,Cartridge,Pre-2.3.0,Waves 1+2,No Items,16,bSHS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks,19,150cc,Cartridge,Pre-2.3.0,NA,No Items,1,Mario Kart Stadium,1,2022-02-20T04:37:29Z,2022-02-20T06:38:35Z,7266.128034,NA,135.951707,NA,128.828902,NA,NA,NA
48 Tracks,19,150cc,Cartridge,Pre-2.3.0,NA,No Items,2,Water Park,1,2022-02-20T04:37:29Z,2022-02-20T06:38:35Z,7266.128034,NA,139.363493,NA,132.571369,NA,NA,NA
48 Tracks,19,150cc,Cartridge,Pre-2.3.0,NA,No Items,3,Sweet Sweet Canyon,1,2022-02-20T04:37:29Z,2022-02-20T06:38:35Z,7266.128034,NA,153.77397100000002,NA,145.478011,NA,NA,NA
48 Tracks,19,150cc,Cartridge,Pre-2.3.0,NA,No Items,4,Thwomp Ruins,1,2022-02-20T04:37:29Z,2022-02-20T06:38:35Z,7266.128034,NA,158.786954,NA,147.256045,NA,NA,NA
48 Tracks,19,150cc,Cartridge,Pre-2.3.0,NA,No Items,5,Mario Circuit,1,2022-02-20T04:37:29Z,2022-02-20T06:38:35Z,7266.128034,NA,147.887286,NA,141.787151,NA,NA,NA
48 Tracks,19,150cc,Cartridge,Pre-2.3.0,NA,No Items,6,Toad Harbor,1,2022-02-20T04:37:29Z,2022-02-20T06:38:35Z,7266.128034,NA,167.618421,NA,162.023745,NA,NA,NA
